/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Sat Jul 23 03:09:23 +0000 2016;Melissadepaul15;@MichelTemer @Rio2016 @portalbrasil o povo tem nojo de ti velho golpista e brocha e corno tbm;
Sat Jul 23 03:09:03 +0000 2016;kakycandian;RT @g1rio: Aeroporto faz campanha de doação de sangue visando à Olimpíada do Rio https://t.co/LSNPGua24a #G1 https://t.co/UkyUFZyY0b;
Sat Jul 23 03:08:57 +0000 2016;RubianoAndy;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

Rodrigo Dourado carrega a bola no trabalho tático comandado por Rogério Micale. #Rio2016 https://…;
Sat Jul 23 03:08:52 +0000 2016;RubianoAndy;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

Duas gerações do @SantosFC na #SeleçãoOlímpica! @neymarjr @gabigol #Rio2016 https://t.co/c9U0oCWj…;
Sat Jul 23 03:08:51 +0000 2016;lucaxac;RT @g1: Fila por selfie nos arcos olímpicos em Copacabana chega a 15 minutos https://t.co/ZL9U0Wxt9W https://t.co/91iAByLmwH;
Sat Jul 23 03:08:47 +0000 2016;RubianoAndy;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

@marquinhos_m5 e Gabriel Jesus observam habilidade de @neymarjr. #Rio2016 #SeleçãoOlímpica https:…;
Sat Jul 23 03:08:37 +0000 2016;RubianoAndy;RT @CBF_Futebol: As meninas da #SeleçãoFeminina conheceram hoje a tocha olímpica. Muito bom para entrar no clima dos Jogos! #Rio2016 https:…;
Sat Jul 23 03:08:32 +0000 2016;RubianoAndy;RT @CBF_Futebol: Pontaria em dia na #SeleçãoFeminina! Se liga no chutaço da Camila. #Rio2016 #FutebolFeminino https://t.co/E10ZF8D9Kh;
