/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Sun Jul 24 03:08:44 +0000 2016;Cristrollvao;RT @braz_fabi: @CorreiosBR @Rio2016 q bosta hein? Será q eles vão perder as olimpíadas no centro de distribuição de Benfica igual quase tod…;
Sun Jul 24 03:08:44 +0000 2016;anneagpp;RT @liceformiga: Trailer das Olimpíadas Rio2016 feito pela BBC Sport. Amei ❤️
@anapaularenault #TweetCampeão https://t.co/IKqtPXZgxe;
Sun Jul 24 03:08:13 +0000 2016;Val_Ce1;RT @portalfab: Conhecida como balizamento de emergência, servirá de backup para os voos de defesa aérea durante a #Rio2016 https://t.co/FqE…;
Sun Jul 24 03:08:00 +0000 2016;dancemilitant;Current mood. #openingceremony2016 #brasillife #olympicgames #rio2016 @ Rio de Janeiro, Brazil https://t.co/eSeoOxHH3R;
Sun Jul 24 03:07:38 +0000 2016;tiaomoreira;RT @prosapolitica: Passeio no Calçadão
#Rio2016
#PokemonGOVemProBR https://t.co/uNQsznM7Ov;
Sun Jul 24 03:07:01 +0000 2016;WMassonClaire;RT @teddyriner: Obrigado @neymarjr ! 👍🏾 #RoadToRio #Rio2016 https://t.co/zsmOPlPFf2;
Sun Jul 24 03:06:11 +0000 2016;anawanessa4;RT @liceformiga: Trailer das Olimpíadas Rio2016 feito pela BBC Sport. Amei ❤️
@anapaularenault #TweetCampeão https://t.co/IKqtPXZgxe;
Sun Jul 24 03:06:06 +0000 2016;carlosmaltz;RT @prosapolitica: Balas perdidas podem te encontrar a qualquer momento na
#Rio2016
#PokemonGOVemProBR https://t.co/JpwZlXd2up;
Sun Jul 24 03:05:48 +0000 2016;carlosmaltz;RT @prosapolitica: Se alguém morre o esporte não para. A bola continua rolando e o show tem que continuar! 
#Rio2016
#PokemonGOVemProBR htt…;
Sun Jul 24 03:05:41 +0000 2016;tedediconjr;RT @CBF_Futebol: É exclusivo, é diferente, é bate-papo com Neymar! Confira a edição do Papo Olímpico com o craque https://t.co/CJOhhbdFw8 #…;
Sun Jul 24 03:05:36 +0000 2016;karynelira;RT @prosapolitica: Rio, sol, praia e arrastão
#Rio2016
#PokemonGOVemProBR https://t.co/OPhoSY6zgX;
Sun Jul 24 03:05:28 +0000 2016;carlosmaltz;RT @prosapolitica: Rio, sol, praia e arrastão
#Rio2016
#PokemonGOVemProBR https://t.co/OPhoSY6zgX;
Sun Jul 24 03:05:23 +0000 2016;carlosmaltz;RT @prosapolitica: Transporte Público Carioca
#Rio2016
#PokemonGOVemProBR https://t.co/FTRQ6XuqLK;
Sun Jul 24 03:05:06 +0000 2016;prosapolitica;Passeio no Calçadão
#Rio2016
#PokemonGOVemProBR https://t.co/uNQsznM7Ov;
Sun Jul 24 03:05:05 +0000 2016;OperacoesRio;#RIO2016| PARQUE OLÍMPICO: Fechamento da Av. Olof Palm (ao lado do Riocentro) neste domingo https://t.co/56ewBPFfHm https://t.co/CEYpdE2j1X;
Sun Jul 24 03:04:31 +0000 2016;jhones01;Vamos pra Olimpíada #Rio2016 🇧🇷 https://t.co/F7l03G1tz4;
Sun Jul 24 03:04:23 +0000 2016;acevenntura;RT @EstadaoEsporte: Basquete masculino do Brasil derrota a Romênia no 1º teste para o @Rio2016. https://t.co/TzPoMLwSkF https://t.co/arVM3Z…;
Sun Jul 24 03:04:12 +0000 2016;madrixalque;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

@gabigol e Gabriel Jesus em momento de descontração no meio de muito trabalho! #Rio2016 https://t…;
Sun Jul 24 03:03:52 +0000 2016;madrixalque;RT @CBF_Futebol: Gabriel Jesus, do @SEPalmeiras, e o carinho do torcedor brasileiro! ⚽️😍❤️

#Rio2016 #SeleçãoOlímpica https://t.co/q6aBai8g…;
Sun Jul 24 03:03:43 +0000 2016;oppsbieber;RT @CBF_Futebol: FIM DE JOGO! Com boa atuação no 2º tempo, #SeleçãoFeminina vence por 3 a 1. Agora foco total na Olimpíada! #Rio2016 https:…;
Sun Jul 24 03:03:15 +0000 2016;madrixalque;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

Time recebeu apoio da torcida e retribuiu carinho depois da atividade. #Rio2016 https://t.co/uVL0…;
Sun Jul 24 03:03:05 +0000 2016;Nairoquinha;#Dicas para curtir o #RiodeJaneiro nas #OlimpíadasnoRio #Rio2016 As 5 melhores trilhas no Rio e arredores | https://t.co/lRuUeD0QS6;
Sun Jul 24 03:02:54 +0000 2016;sonyroo;@CorreiosBR @Rio2016 será? https://t.co/o3foYlOc0Q;
Sun Jul 24 03:02:52 +0000 2016;oppsbieber;RT @CBF_Futebol: NO TREINO DA SELEÇÃO...

Duas gerações do @SantosFC na #SeleçãoOlímpica! @neymarjr @gabigol #Rio2016 https://t.co/c9U0oCWj…;
Sun Jul 24 03:02:51 +0000 2016;Trouxalizando__;RT @anapaularenault: ✨Vitória na Guerra 🇧🇷!!! 👊🏻 @Rio2016 @Brasil2016 @TwitterBrasil #TweetCampeão  https://t.co/dwH9YWd7UW;
Sun Jul 24 03:02:51 +0000 2016;madrixalque;RT @CBF_Futebol: Veja fotos do treino desta sexta-feira! #Rio2016 #SeleçãoOlímpica https://t.co/kM1rhYPKpb;
