/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Sun May 29 03:08:31 +0000 2016;Vanishing_60;RT @tvfloripa: Welcome Rio de Janeiro #Brazil #Rio2016 #RoadToRio #Olimpia2016 #RT @kentkristensen1 @channel100TV @tvfloripa https://t.co/S…;
Sun May 29 03:04:48 +0000 2016;cfredbastos;RT @SurtoOlimpico: O Maracanã se preparando para receber a cerimônia de abertura do @Rio2016 https://t.co/TWx7gYOU3b https://t.co/gL0xDqGSUs;
Sun May 29 03:04:39 +0000 2016;cfredbastos;RT @SurtoOlimpico: Anunciadas as datas da apresentação das medalhas do @Rio2016 https://t.co/HmReiluEI3 https://t.co/7UiWmkUliO;
Sun May 29 03:03:26 +0000 2016;PaulinhoFilhoF1;RT @Rio2016: Aqui em Canindé de São Francisco, Edielson Avelino da silva  é só alegria com a @ChamaOlimpica. https://t.co/jWgDKdSpVK;
Sun May 29 03:02:09 +0000 2016;TorcidaBrasil2;A #FIBA decidiu manter a #Espanha no torneio de #Basquete da @Rio2016. Portanto teremos #Brasil x #Espanha (masc), no dia 09/08, às 14h15.;
Sun May 29 02:58:31 +0000 2016;mcarmocaldas;@VEJA @Rio2016. O cangaço nunca deveria se quer ser lembrado. Nunca passou de uma forma de banditismo num Nodeste sem lei. Sem cabimento!;
Sun May 29 02:55:01 +0000 2016;Anandraaj04;RT @Rio2016: Última condutora da noite, a cantora Sandyalê ficou com o acendimento da pira de celebração em Aracaju. https://t.co/niNNsoOzq3;
Sun May 29 02:49:50 +0000 2016;fernandesjess;Às vezes a gente tenta coisas e nem acredita que elas podem realmente acontecer #Rio2016 https://t.co/fs0ca9l6pI;
Sun May 29 02:37:59 +0000 2016;Blendinha_B;RT @Rio2016: Final do revezamento da #ChamaOlimpica em Nossa Senhora das Dores, mas antes uma passada na Praça da Matriz ⛪ https://t.co/FSy…;
Sun May 29 02:37:41 +0000 2016;Airamecila;RT @SeuEsporteBR: Mas graças ao remanejamento de vagas nas duplas, o convite não será necessário: Laura Sarosi vem SIM para #Rio2016! https…;
Sun May 29 02:37:35 +0000 2016;Airamecila;RT @SeuEsporteBR: Sarosi chamou a atenção. A Federação Alemã de Badminton solicitou que a húngara recebesse um convite (previsto em regulam…;
Sun May 29 02:35:17 +0000 2016;TextoCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/yiuHaeeu0S;
Sun May 29 02:35:17 +0000 2016;FollowCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/Snxb3bO0rH;
Sun May 29 02:35:17 +0000 2016;CulturasMix;-&gt; #Rio2016 Esportes e baladas: https://t.co/lRy906u5e5;
Sun May 29 02:35:17 +0000 2016;CulturaeDicas;-&gt; #Rio2016 Esportes e baladas: https://t.co/5Ny674lR5Q;
Sun May 29 02:35:17 +0000 2016;CulturaWorld;-&gt; #Rio2016 Esportes e baladas: https://t.co/rTNJ2T4M1X;
Sun May 29 02:35:17 +0000 2016;CulturaDrops;-&gt; #Rio2016 Esportes e baladas: https://t.co/KDF4ajwvP1;
Sun May 29 02:35:17 +0000 2016;culturasnarede;-&gt; #Rio2016 Esportes e baladas: https://t.co/iUeXbEbS6V;
Sun May 29 02:35:17 +0000 2016;DicasCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/BZRiPZlXhS;
Sun May 29 02:35:17 +0000 2016;CoisasCinco;-&gt; #Rio2016 Esportes e baladas: https://t.co/kkjlf8Xn56;
Sun May 29 02:35:17 +0000 2016;TopCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/LnlgBXbel2;
Sun May 29 02:35:17 +0000 2016;SeuCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/r5ymVlRfZp;
Sun May 29 02:35:17 +0000 2016;SouCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/75c0ee82qQ;
Sun May 29 02:35:17 +0000 2016;CaixaDeCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/rwtBJJ91Bs;
Sun May 29 02:35:17 +0000 2016;CulturaDeHoje;-&gt; #Rio2016 Esportes e baladas: https://t.co/wfs50gj6Yr;
Sun May 29 02:35:17 +0000 2016;PalcoCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/IStZjdPEO1;
Sun May 29 02:35:17 +0000 2016;CulturaAgora;-&gt; #Rio2016 Esportes e baladas: https://t.co/ZHEjTF2Q4Z;
Sun May 29 02:35:17 +0000 2016;CulturaDicas;-&gt; #Rio2016 Esportes e baladas: https://t.co/oXmjgir660;
Sun May 29 02:35:17 +0000 2016;SegCultura;-&gt; #Rio2016 Esportes e baladas: https://t.co/T1tShQaHIu;
