/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Wed Apr 27 03:09:39 +0000 2016;alfredobravo17;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:09:11 +0000 2016;Val2036;RT @tavaresmarcelaa: Nova modalidade olímpica criada por Andressa Urach: Tiro de Cuspe Esportivo
Quem será que leva o ouro ?? #Rio2016 http…;
Wed Apr 27 03:08:25 +0000 2016;guribeiroh;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:08:19 +0000 2016;JOSEDELISLE;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:07:43 +0000 2016;UltimasBrasil;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:07:38 +0000 2016;Djs3794;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:07:16 +0000 2016;aliciahi;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:06:52 +0000 2016;andrestorresd;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:06:36 +0000 2016;eisparklz;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:06:26 +0000 2016;La_nog25;RT @xCiipri: 100 dias para a @Rio2016! Tá chegando!;
Wed Apr 27 03:06:08 +0000 2016;Palomo_ESPN;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:06:04 +0000 2016;canteiro_hugo;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:05:43 +0000 2016;danielfsilva;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:05:32 +0000 2016;viniciuszg;@xCiipri @Rio2016 passou tão rápido;
Wed Apr 27 03:05:26 +0000 2016;MonneratFLA;Vem, vem , vem...vai ter olimpíadas. https://t.co/yKslbWflQA;
Wed Apr 27 03:05:11 +0000 2016;DanMarroni_;RT @xCiipri: 100 dias para a @Rio2016! Tá chegando!;
Wed Apr 27 03:05:05 +0000 2016;duard;RT @Cecillia: Maconha Hidropônica #Rio2016, com garantia de qualidade ou seu dinheiro de volta! rs (Foto: Daniel DW) https://t.co/6BMqGoPW8i;
Wed Apr 27 03:04:45 +0000 2016;Rodrigo_Justo15;RT @TorcidaBrasil2: Começou a contagem regressiva!
#Rio2016 #Faltam100Dias
#FechadoComOBrasil #Sempre https://t.co/AEVT1yuZLH;
Wed Apr 27 03:04:38 +0000 2016;wesleyyg;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:04:27 +0000 2016;xCiipri;100 dias para a @Rio2016! Tá chegando!;
Wed Apr 27 03:03:59 +0000 2016;eluckie_;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:03:57 +0000 2016;RodrigoGamez7;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:03:14 +0000 2016;xCiipri;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:02:59 +0000 2016;mashedfruit;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:02:45 +0000 2016;jemang;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:02:43 +0000 2016;enrico_monteiro;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:02:20 +0000 2016;catpassos;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:01:14 +0000 2016;martinchab1997;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:01:09 +0000 2016;dois_min;Atleta sírio carrega a Tocha #Rio2016 entre refugiados em Atenas https://t.co/BZn2Q1jrZv https://t.co/yynRAEBbrj;
Wed Apr 27 03:00:55 +0000 2016;viniciuszg;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:00:44 +0000 2016;Retina_Boy;RT @Rio2016: O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gB…;
Wed Apr 27 03:00:39 +0000 2016;Rio2016;O mundo está #RumoAoRio para os primeiros @JogosOlimpicos da América do Sul. #Faltam100Dias para o #Rio2016 🌍🎉
https://t.co/gBxcxk8M21;
Wed Apr 27 03:00:21 +0000 2016;VisaBR;Não importa de onde você vem, Visa é aceito aqui.100 dias para os Jogos Olímpicos Rio 2016. #TeamVisa #Rio2016 https://t.co/GSByeeaLO6;
Wed Apr 27 03:00:01 +0000 2016;TorcidaBrasil2;Começou a contagem regressiva!
#Rio2016 #Faltam100Dias
#FechadoComOBrasil #Sempre https://t.co/AEVT1yuZLH;
Wed Apr 27 02:55:33 +0000 2016;sgorodrigues;Eu só vejo a #PoliciaFederal prender prefeito de cidade pequena, quero ver ter coragem de prender o #prefeito da cidade do #Rio2016;
Wed Apr 27 02:54:42 +0000 2016;diegotavares01;RT @IS_SPORT: Olimpismo, muito maior que qualquer outra coisa do Esporte! https://t.co/e8sxgcpCip;
Wed Apr 27 02:54:16 +0000 2016;leosabino;RT @Rio2016: Ibrahim Al-Hussein, refugiado sírio condutor da #TochaOlímpica, mandou um recado para a gente! 🔥😍 @ChamaOlimpica https://t.co/…;
