/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Fri Jun 03 03:09:27 +0000 2016;lodijoao;Orra, hj eu vi a edição Rio2016 do Nissan march, pensa na nave;
Fri Jun 03 03:07:17 +0000 2016;_besomerhalder;RT @anistiabrasil: +2500 pessoas assassinadas pela polícia na cidade desde sua escolha como sede das Olimpíadas #Rio2016 https://t.co/zT6JK…;
Fri Jun 03 03:07:13 +0000 2016;Amandasss_11;RT @momentsbrasil: Dani Hypolito promete música da @Anitta na apresentação de solo do @Rio2016.

Veja as notícias do esporte! #Moments⚡
htt…;
Fri Jun 03 03:04:58 +0000 2016;DanRLEyre;RT @anistiabrasil: +2500 pessoas assassinadas pela polícia na cidade desde sua escolha como sede das Olimpíadas #Rio2016 https://t.co/zT6JK…;
Fri Jun 03 03:04:23 +0000 2016;DanRLEyre;RT @anistiabrasil: Saiba mais amanhã no nosso documento inédito #Rio2016 https://t.co/U1U2R9afS7;
Fri Jun 03 03:03:20 +0000 2016;denisestarblue;@ChamaOlimpica @thepatricao @Rio2016 ilumina aí #ChamaNaPB para que construam logo, o hospital.;
Fri Jun 03 03:01:30 +0000 2016;alexmassi;RT @Pentatlo: |MAIS UM| A #CBPM anuncia oficialmente que Felipe Nascimento vai representar o @Pentatlo Moderno brasileiro nos Jogos Olímpic…;
Fri Jun 03 03:00:42 +0000 2016;LuisCol74;RT @Rio2016: Roda de capoeira em frente ao Estádio Amigão, para receber a @ChamaOlimpica, em Campina Grande. https://t.co/CmmjE1yrMv;
Fri Jun 03 02:57:47 +0000 2016;Marialoouca;RT @anistiabrasil: Ativistas da Anistia acenderam +2.500 velas para lembrar as vítimas da violência policial na cidade #Rio2016 https://t.c…;
Fri Jun 03 02:57:44 +0000 2016;Pentatlo;|TIMAÇO| Até agora, o @Pentatlo Moderno brasileiro terá em @Rio2016 os pernambucanos Felipe Nascimento e Yane Marques!;
Fri Jun 03 02:57:01 +0000 2016;Pentatlo;|CLASSIFICADO| Como líder do ranking nacional, Felipe Nascimento conquistou a vaga masculina q o BR tem direito p/ @Rio2016 por sediar Jogos;
Fri Jun 03 02:55:37 +0000 2016;defast1;RT @minesporte: Entrevista finalizada. Ministro falou, ao Jogo do Poder, na CNT, sobre os Jogos #Rio2016. "Serão um sucesso", reafirmou @De…;
