/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Mon Jan 04 02:07:46 +0000 2016;ere_toledo;Sin visa para Brasil !!! #Rio2016  https://t.co/95U8oX5XHd;
Mon Jan 04 01:57:12 +0000 2016;blogstartsports;@timebrasil lança música tema para o ano olímpico #Rio2016  https://t.co/zBltIYscj3;
Mon Jan 04 01:56:59 +0000 2016;rugbydecalcinha;Hoje o  Time Brasil lançou o "Clipe do time Brasil", que será a música tema das Olímpíadas #Rio2016 ! #rdc... https://t.co/gfGv7YPUJD;
Mon Jan 04 01:56:52 +0000 2016;Rio2016Verberty;É Terra da Feliz Rio2016 Vérberty Altos Bom Paz Karate @Rio2016 @Rio2016Verberty das Tu Amados a Solo a @timebrasil Raio Sonho Pátria.;
Mon Jan 04 01:56:05 +0000 2016;gui07gm;@_daysevieira opaaa ... Aqui é nado sincronizado 😌 #Rio2016 Hahahahaha;
Mon Jan 04 01:55:33 +0000 2016;celi_rochajr;RT @globoesportecom: RIO DE JANEIRO SERÁ A SEDE DAS OLÍMPIADAS EM 2016! É NOSSA! COMEMORE, BRASILEIRO. NÓS MERECEMOS! http://migre.me/8aec …;
Mon Jan 04 01:55:17 +0000 2016;cfredbastos;RT @SurtoOlimpico: E a trilha da @RedeGlobo para o @Rio2016: Somos Todos Olímpicos https://t.co/jcMEStgu1i https://t.co/6DkfzDcCtt;
Mon Jan 04 01:51:53 +0000 2016;Rio2016Verberty;Oi Bem Hiiiii Feliz @Rio2016 da Lindo Altos Amigo Vérberty Karate Obg Beijossss;
Mon Jan 04 01:49:51 +0000 2016;Rio2016Verberty;As min Bom Lindo as (judô) de @CBKSensei @Rio2016_en Bom Sun Vérberty Karate!;
Mon Jan 04 01:46:54 +0000 2016;JoseRamalho_PT;@Rio2016 @AAMPT #Nice.Rio lindo.;
