/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
/usr/lib/python2.6/site-packages/requests/packages/urllib3/util/ssl_.py:100: InsecurePlatformWarning: A true SSLContext object is not available. This prevents urllib3 from configuring SSL appropriately and may cause certain SSL connections to fail. For more information, see https://urllib3.readthedocs.org/en/latest/security.html#insecureplatformwarning.
  InsecurePlatformWarning
Fri Aug 05 03:09:42 +0000 2016;loreinsaurralde;RT @L_Dornelles: #TochaOlimpica passando em Copacabana 
Bem-vinda!
#Rio2016 #OlympicGames;
Fri Aug 05 03:09:41 +0000 2016;MARIAANANEVES;RT @folha: Esquema de segurança não impede tiroteio no caminho das delegações https://t.co/2YWmJsew6E #Rio2016 https://t.co/xGzvM04usQ;
Fri Aug 05 03:09:38 +0000 2016;RihannaStylish;RT @ZIPERATIVO: Como assim o Drake ta jogando? #Rio2016 #Futebol https://t.co/bBb9lRLU8g;
Fri Aug 05 03:09:35 +0000 2016;Pricilasems19;RT @Aguinaldinho: O que você tem a dizer sobre o jogo de estréia da seleção masculina? #BRA #Futebol #Rio2016 https://t.co/iKQsA1y4HQ;
Fri Aug 05 03:09:34 +0000 2016;PTRTBrasil;RT @PTnaCamara: Ainda existe vida pensante na @ebcnarede  #orgulhoEBC #Rio2016 #ForaTemer https://t.co/3IhE3kP0aD;
Fri Aug 05 03:09:30 +0000 2016;otaviozera;É HOJE HEIN #Rio2016 já tô me preparando pras vaias tour https://t.co/q8OiK7pIUH;
Fri Aug 05 03:09:30 +0000 2016;meunaotenhonome;@anjodantas @MichelTemer @Brasil2016 @Rio2016 a esperança dos tucanos de saírem impunes de novo #VaiTerVaia https://t.co/txcVIWLLi8;
Fri Aug 05 03:09:29 +0000 2016;VictorHermanMMA;Minhas rápidas impressões após a 1ª Rodada do #Futebol Olímpico #Rio2016 +;
Fri Aug 05 03:09:28 +0000 2016;Garotoskank;RT @JornalOGlobo: Vice-cônsul da Rússia reage, toma arma e mata assaltante na Barra. https://t.co/krzaNTCUHg #Rio2016 https://t.co/GbMwZg1P…;
Fri Aug 05 03:09:26 +0000 2016;ronaldomatias5;RT @g1: Cristo Redentor no clima olímpico se ilumina de verde e amarelo
https://t.co/xRmlMWi28K #Rio2016 #G1 https://t.co/AQxOSfEghg;
Fri Aug 05 03:09:25 +0000 2016;danielferre1;RT @B24pt: Os atletas olímpicos portugueses estiveram no estádio a apoiar a seleção contra a Argentina. #Rio2016 https://t.co/eU2wT5Gaan;
Fri Aug 05 03:09:19 +0000 2016;nubia10GTA;RT @adririo: #OlimpíadasDia1 Chegou a nossa vez de fazer história Brasil. É hoje!!! #Rio2016;
Fri Aug 05 03:09:15 +0000 2016;ricardoacj;Porra, @SporTV esse "Madruga" tá parecendo uma aulinha pra essas duas moças aí. Vamos melhorar, tá chato. #SomosOlimpicos #Rio2016;
Fri Aug 05 03:09:14 +0000 2016;TSilvatres;RT @SeuEsporteBR: 1ª rodada do Futebol Masculino

🇮🇶 0x0 🇩🇰
🇭🇳 3x2 🇩🇿
🇧🇷 0x0 🇿🇦
🇲🇽 2x2 🇩🇪
🇵🇹 2x0 🇦🇷
🇸🇪 2x2 🇨🇴
🇫🇯 0x8 🇰🇷
🇳🇬 5x4 🇯🇵

#Rio2016…;
Fri Aug 05 03:09:13 +0000 2016;mariaapaulav;RT @JornalOGlobo: Vice-cônsul da Rússia reage, toma arma e mata assaltante na Barra. https://t.co/krzaNTCUHg #Rio2016 https://t.co/GbMwZg1P…;
Fri Aug 05 03:09:12 +0000 2016;TotalSpoorts;E as 20h tem a #CerimoniaDeAbertura da #Rio2016;
Fri Aug 05 03:09:12 +0000 2016;anawanessa4;RT @anapaularenault: 🙏🏻Arrepiei toda!!! #TimeBrasil #TweetCampeao #SomosTodosOlimpicos @Brasil2016 @Rio2016 @TwitterBrasil @minesporte 🇧🇷 h…;
Fri Aug 05 03:09:09 +0000 2016;La_nog25;RT @AlisonTheodoro: A LARISSA ERTHAL ESTÁ USANDO UM PINGENTE COM O LOGO DA BAND. Isso que é amor pelo local de trabalho. #Rio2016;
Fri Aug 05 03:09:06 +0000 2016;KenniaTrevizani;RT @CorreiosBR: O mundo inteiro se encontra no mesmo endereço! @Rio2016 #ISSOÉENTREGA https://t.co/dzWgC8iA8i;
Fri Aug 05 03:09:05 +0000 2016;GiganteDaBola;#Rio2016: #Nigéria vence o #Japão com show de Etebo https://t.co/8XLC1jeuCZ via @o_reporter;
Fri Aug 05 03:09:03 +0000 2016;cafet4o;A ABERTURA DA OLIMPÍADA É HOJEEEEEE #Rio2016 https://t.co/WC7n9hg37E;
Fri Aug 05 03:08:54 +0000 2016;bennyescobarx;RT @TodaPasion: 4/08
#Rio2016 #Fútbol masc.
#IRQ 0 #DEN 0
#HON 3 #ALG 2
#BRA 0 #RSA 0
#MEX 2 #GER 2
#POR 2 #ARG 0
#SWE 2 #COL 2
#FIJ 0 #KOR…;
Fri Aug 05 03:08:53 +0000 2016;lucrstp;RT @g1: Cristo Redentor no clima olímpico se ilumina de verde e amarelo
https://t.co/xRmlMWi28K #Rio2016 #G1 https://t.co/AQxOSfEghg;
Fri Aug 05 03:08:50 +0000 2016;EuAlejandro27;As #Olimpiadas2016  chegaram , vamos nos unir para um mundo melhor 🙏☝ #Rio2016 #Olympics #OlympicGames #Olympics2016 https://t.co/2Vun2btRr4;
Fri Aug 05 03:08:49 +0000 2016;MarceloACoelho1;RT @moraes93: Só q começa do lado errado mostrando q aqui qm manda é bandido corrupto e golpista, né Drácula?
#Rio2016 #ForaTemer https://t…;
